,from_dataset,from_action_idx,from_action_name,to_dataset,to_action_idx,to_action_name,relation
421,kinetics700,190,embroidering,stair_actions,42,sewing,similar
422,kinetics700,282,knitting,stair_actions,39,knitting_or_stitching,equal
423,stair_actions,51,doing_origami,kinetics700,314,making_paper_aeroplanes,is-a
424,kinetics700,687,weaving_fabric,stair_actions,39,knitting_or_stitching,similar
425,stair_actions,35,throwing,kinetics700,87,catching_or_throwing_frisbee,is-a
426,stair_actions,35,throwing,kinetics700,158,disc_golfing,is-a
427,stair_actions,35,throwing,kinetics700,234,hammer_throw,is-a
428,stair_actions,35,throwing,kinetics700,265,javelin_throw,is-a
429,stair_actions,35,throwing,kinetics700,528,shot_put,is-a
430,stair_actions,35,throwing,kinetics700,619,throwing_axe,is-a
431,stair_actions,35,throwing,kinetics700,621,throwing_discus,is-a
432,stair_actions,35,throwing,kinetics700,86,catching_or_throwing_baseball,is-a
433,stair_actions,35,throwing,kinetics700,88,catching_or_throwing_softball,is-a
434,stair_actions,77,passing_something,kinetics700,354,passing_American_football_(in_game),is-a
435,stair_actions,77,passing_something,kinetics700,355,passing_American_football_(not_in_game),is-a
436,stair_actions,77,passing_something,kinetics700,356,passing_soccer_ball,is-a
437,stair_actions,35,throwing,kinetics700,620,throwing_ball_(not_baseball_or_American_football),is-a
438,kinetics700,6,applauding,stair_actions,89,clapping_hands,equal
439,kinetics700,49,bouncing_on_bouncy_castle,stair_actions,83,jumping_on_sofa_or_bed,similar
440,kinetics700,103,clapping,stair_actions,89,clapping_hands,equal
441,stair_actions,65,shaking_head,kinetics700,237,headbanging,is-a
442,kinetics700,275,jumping_sofa,stair_actions,83,jumping_on_sofa_or_bed,equal
443,kinetics700,500,saluting,stair_actions,75,bowing,similar
444,kinetics700,514,shaking_head,stair_actions,65,shaking_head,equal
445,kinetics700,554,sleeping,stair_actions,92,sleeping_on_bed,is-a
446,kinetics700,302,looking_at_phone,stair_actions,25,using_smartphone,similar
447,kinetics700,608,talking_on_cell_phone,stair_actions,25,using_smartphone,similar
448,stair_actions,48,housecleaning,kinetics700,59,brushing_floor,is-a
449,stair_actions,48,housecleaning,kinetics700,106,cleaning_gutters,is-a
450,kinetics700,108,cleaning_shoes,stair_actions,40,polishing_shoe,is-a
451,stair_actions,48,housecleaning,kinetics700,109,cleaning_toilet,is-a
452,stair_actions,48,housecleaning,kinetics700,110,cleaning_windows,is-a
453,kinetics700,110,cleaning_windows,stair_actions,49,wiping_window,is-a
454,stair_actions,48,housecleaning,kinetics700,333,mopping_floor,is-a
455,stair_actions,48,housecleaning,kinetics700,444,polishing_furniture,is-a
456,kinetics700,522,shining_shoes,stair_actions,40,polishing_shoe,equal
457,stair_actions,48,housecleaning,kinetics700,592,sweeping_floor,is-a
458,stair_actions,48,housecleaning,kinetics700,662,vacuuming_floor,is-a
459,kinetics700,672,washing_dishes,stair_actions,3,washing_dish,equal
460,stair_actions,47,putting_on_cloth,kinetics700,124,cosplaying,is-a
461,kinetics700,213,folding_clothes,stair_actions,44,folding_laundry,equal
462,kinetics700,263,ironing,stair_actions,38,ironing,equal
463,stair_actions,47,putting_on_cloth,kinetics700,470,putting_on_sari,is-a
464,kinetics700,471,putting_on_shoes,stair_actions,41,wearing_shoes,equal
465,stair_actions,45,wearing_tie,kinetics700,641,tying_bow_tie,is-a
466,stair_actions,45,wearing_tie,kinetics700,643,tying_necktie,is-a
467,stair_actions,41,wearing_shoes,kinetics700,644,tying_shoe_laces,is-a
468,kinetics700,135,crying,stair_actions,84,baby_crying,is-a
469,kinetics700,135,crying,stair_actions,98,crying,equal
470,stair_actions,9,cooking,kinetics700,20,baking_cookies,is-a
471,stair_actions,9,cooking,kinetics700,22,barbequing,is-a
472,stair_actions,9,cooking,kinetics700,53,breading_or_breadcrumbing,is-a
473,stair_actions,8,cutting_food,kinetics700,100,chopping_meat,is-a
474,stair_actions,9,cooking,kinetics700,119,cooking_chicken,is-a
475,stair_actions,9,cooking,kinetics700,120,cooking_egg,is-a
476,stair_actions,9,cooking,kinetics700,121,cooking_on_campfire,is-a
477,stair_actions,9,cooking,kinetics700,122,cooking_sausages_(not_on_barbeque),is-a
478,stair_actions,9,cooking,kinetics700,123,cooking_scallops,is-a
479,stair_actions,8,cutting_food,kinetics700,140,cutting_apple,is-a
480,stair_actions,8,cutting_food,kinetics700,141,cutting_cake,is-a
481,stair_actions,8,cutting_food,kinetics700,143,cutting_orange,is-a
482,stair_actions,8,cutting_food,kinetics700,144,cutting_pineapple,is-a
483,stair_actions,8,cutting_food,kinetics700,145,cutting_watermelon,is-a
484,stair_actions,9,cooking,kinetics700,203,filling_cake,is-a
485,stair_actions,9,cooking,kinetics700,210,flipping_pancake,is-a
486,stair_actions,9,cooking,kinetics700,217,frying_vegetables,is-a
487,stair_actions,8,cutting_food,kinetics700,229,grinding_meat,is-a
488,stair_actions,9,cooking,kinetics700,306,making_a_cake,is-a
489,stair_actions,9,cooking,kinetics700,307,making_a_sandwich,is-a
490,stair_actions,9,cooking,kinetics700,315,making_pizza,is-a
491,stair_actions,9,cooking,kinetics700,318,making_sushi,is-a
492,stair_actions,9,cooking,kinetics700,441,poaching_eggs,is-a
493,stair_actions,9,cooking,kinetics700,450,preparing_salad,is-a
494,stair_actions,9,cooking,kinetics700,488,roasting_marshmallows,is-a
495,stair_actions,9,cooking,kinetics700,489,roasting_pig,is-a
496,stair_actions,9,cooking,kinetics700,495,rolling_pastry,is-a
497,stair_actions,9,cooking,kinetics700,505,scrambling_eggs,is-a
498,stair_actions,9,cooking,kinetics700,509,seasoning_food,is-a
499,stair_actions,9,cooking,kinetics700,515,shaping_bread_dough,is-a
500,stair_actions,8,cutting_food,kinetics700,555,slicing_onion,is-a
501,stair_actions,9,cooking,kinetics700,632,tossing_salad,is-a
502,stair_actions,87,dancing,kinetics700,31,belly_dancing,is-a
503,stair_actions,87,dancing,kinetics700,54,breakdancing,is-a
504,stair_actions,87,dancing,kinetics700,73,capoeira,is-a
505,stair_actions,87,dancing,kinetics700,96,cheerleading,is-a
506,stair_actions,87,dancing,kinetics700,127,country_line_dancing,is-a
507,stair_actions,87,dancing,kinetics700,136,cumbia,is-a
508,stair_actions,87,dancing,kinetics700,146,dancing_ballet,is-a
509,stair_actions,87,dancing,kinetics700,147,dancing_charleston,is-a
510,stair_actions,87,dancing,kinetics700,148,dancing_gangnam_style,is-a
511,stair_actions,87,dancing,kinetics700,149,dancing_macarena,is-a
512,stair_actions,87,dancing,kinetics700,276,jumpstyle_dancing,is-a
513,stair_actions,87,dancing,kinetics700,283,krumping,is-a
514,stair_actions,87,dancing,kinetics700,321,marching,is-a
515,stair_actions,87,dancing,kinetics700,332,moon_walking,is-a
516,stair_actions,87,dancing,kinetics700,334,mosh_pit_dancing,is-a
517,stair_actions,87,dancing,kinetics700,370,pirouetting,is-a
518,stair_actions,87,dancing,kinetics700,490,robot_dancing,is-a
519,stair_actions,87,dancing,kinetics700,499,salsa_dancing,is-a
520,stair_actions,87,dancing,kinetics700,523,shoot_dance,is-a
521,stair_actions,87,dancing,kinetics700,534,shuffling_feet,is-a
522,stair_actions,87,dancing,kinetics700,538,silent_disco,is-a
523,stair_actions,87,dancing,kinetics700,575,square_dancing,is-a
524,stair_actions,87,dancing,kinetics700,599,swing_dancing,is-a
525,stair_actions,87,dancing,kinetics700,609,tango_dancing,is-a
526,stair_actions,87,dancing,kinetics700,610,tap_dancing,is-a
527,stair_actions,87,dancing,kinetics700,699,zumba,is-a
528,kinetics700,156,dining,stair_actions,1,eating_meal,equal
529,kinetics700,156,dining,stair_actions,2,eating_snack,similar
530,stair_actions,0,drinking,kinetics700,169,drinking_shots,is-a
531,stair_actions,1,eating_meal,kinetics700,179,eating_burger,is-a
532,stair_actions,2,eating_snack,kinetics700,179,eating_burger,is-a
533,kinetics700,180,eating_cake,stair_actions,1,eating_meal,similar
534,stair_actions,2,eating_snack,kinetics700,180,eating_cake,is-a
535,stair_actions,1,eating_meal,kinetics700,181,eating_carrots,is-a
536,stair_actions,2,eating_snack,kinetics700,181,eating_carrots,is-a
537,stair_actions,1,eating_meal,kinetics700,182,eating_chips,is-a
538,stair_actions,2,eating_snack,kinetics700,182,eating_chips,is-a
539,stair_actions,1,eating_meal,kinetics700,183,eating_doughnuts,is-a
540,stair_actions,2,eating_snack,kinetics700,183,eating_doughnuts,is-a
541,stair_actions,1,eating_meal,kinetics700,184,eating_hotdog,is-a
542,stair_actions,2,eating_snack,kinetics700,184,eating_hotdog,is-a
543,stair_actions,2,eating_snack,kinetics700,185,eating_ice_cream,is-a
544,stair_actions,1,eating_meal,kinetics700,186,eating_nachos,is-a
545,stair_actions,2,eating_snack,kinetics700,186,eating_nachos,is-a
546,stair_actions,1,eating_meal,kinetics700,187,eating_spaghetti,is-a
547,kinetics700,187,eating_spaghetti,stair_actions,2,eating_snack,similar
548,stair_actions,1,eating_meal,kinetics700,188,eating_watermelon,is-a
549,stair_actions,2,eating_snack,kinetics700,188,eating_watermelon,is-a
550,kinetics700,447,pouring_beer,stair_actions,7,pouring_tea_or_coffee,similar
551,kinetics700,448,pouring_milk,stair_actions,7,pouring_tea_or_coffee,similar
552,kinetics700,449,pouring_wine,stair_actions,7,pouring_tea_or_coffee,similar
553,stair_actions,7,pouring_tea_or_coffee,kinetics700,454,pulling_espresso_shot,is-a
554,stair_actions,0,drinking,kinetics700,540,sipping_cup,is-a
555,kinetics700,613,tasting_beer,stair_actions,0,drinking,similar
556,kinetics700,614,tasting_food,stair_actions,1,eating_meal,similar
557,kinetics700,615,tasting_wine,stair_actions,0,drinking,similar
558,stair_actions,25,using_smartphone,kinetics700,617,texting,is-a
559,kinetics700,617,texting,stair_actions,26,using_tablet,similar
560,kinetics700,659,using_remote_controller_(not_gaming),stair_actions,27,operating_remote_control,equal
561,stair_actions,86,exercising,kinetics700,26,battle_rope_training,is-a
562,stair_actions,86,exercising,kinetics700,32,bench_pressing,is-a
563,stair_actions,86,exercising,kinetics700,105,clean_and_jerk,is-a
564,stair_actions,86,exercising,kinetics700,118,contorting,is-a
565,stair_actions,86,exercising,kinetics700,150,deadlifting,is-a
566,kinetics700,162,doing_aerobics,stair_actions,81,walking,is-a
567,stair_actions,86,exercising,kinetics700,162,doing_aerobics,is-a
568,stair_actions,86,exercising,kinetics700,192,exercising_arm,is-a
569,stair_actions,86,exercising,kinetics700,193,exercising_with_an_exercise_ball,is-a
570,stair_actions,86,exercising,kinetics700,216,front_raises,is-a
571,stair_actions,86,exercising,kinetics700,236,head_stand,is-a
572,stair_actions,86,exercising,kinetics700,274,jumping_jacks,is-a
573,stair_actions,86,exercising,kinetics700,305,lunge,is-a
574,stair_actions,81,walking,kinetics700,336,mountain_climber_(exercise),is-a
575,stair_actions,86,exercising,kinetics700,336,mountain_climber_(exercise),is-a
576,stair_actions,86,exercising,kinetics700,453,pull_ups,is-a
577,stair_actions,86,exercising,kinetics700,460,push_up,is-a
578,stair_actions,86,exercising,kinetics700,496,rope_pushdown,is-a
579,stair_actions,86,exercising,kinetics700,541,situp,is-a
580,stair_actions,86,exercising,kinetics700,561,snatch_weight_lifting,is-a
581,stair_actions,86,exercising,kinetics700,576,squat,is-a
582,stair_actions,86,exercising,kinetics700,580,standing_on_hands,is-a
583,stair_actions,86,exercising,kinetics700,698,yoga,is-a
584,stair_actions,30,gardening,kinetics700,41,blowing_leaves,is-a
585,stair_actions,30,gardening,kinetics700,340,mowing_lawn,is-a
586,stair_actions,30,gardening,kinetics700,366,picking_apples,is-a
587,stair_actions,30,gardening,kinetics700,367,picking_blueberries,is-a
588,stair_actions,30,gardening,kinetics700,372,planting_trees,is-a
589,stair_actions,30,gardening,kinetics700,637,trimming_shrubs,is-a
590,stair_actions,30,gardening,kinetics700,638,trimming_trees,is-a
591,stair_actions,30,gardening,kinetics700,679,watering_plants,is-a
592,stair_actions,86,exercising,kinetics700,50,bouncing_on_trampoline,is-a
593,stair_actions,10,setting_hair,kinetics700,38,blowdrying_hair,is-a
594,kinetics700,38,blowdrying_hair,stair_actions,11,drying_hair_with_blower,equal
595,stair_actions,10,setting_hair,kinetics700,52,braiding_hair,is-a
596,stair_actions,10,setting_hair,kinetics700,60,brushing_hair,is-a
597,stair_actions,10,setting_hair,kinetics700,116,combing_hair,is-a
598,stair_actions,10,setting_hair,kinetics700,139,curling_hair,is-a
599,kinetics700,207,fixing_hair,stair_actions,10,setting_hair,similar
600,kinetics700,207,fixing_hair,stair_actions,11,drying_hair_with_blower,is-a
601,stair_actions,10,setting_hair,kinetics700,264,ironing_hair,is-a
602,stair_actions,38,ironing,kinetics700,264,ironing_hair,is-a
603,stair_actions,10,setting_hair,kinetics700,674,washing_hair,is-a
604,kinetics700,61,brushing_teeth,stair_actions,15,brushing_teeth,equal
605,kinetics700,218,gargling,stair_actions,14,gargling,equal
606,kinetics700,558,smoking,stair_actions,37,smoking,equal
607,stair_actions,37,smoking,kinetics700,559,smoking_hookah,is-a
608,stair_actions,37,smoking,kinetics700,560,smoking_pipe,is-a
609,kinetics700,230,grooming_cat,stair_actions,73,stroking_animal,similar
610,kinetics700,231,grooming_dog,stair_actions,73,stroking_animal,similar
611,kinetics700,232,grooming_horse,stair_actions,73,stroking_animal,similar
612,kinetics700,361,petting_animal_(not_cat),stair_actions,73,stroking_animal,equal
613,kinetics700,362,petting_cat,stair_actions,73,stroking_animal,is-a
614,kinetics700,363,petting_horse,stair_actions,73,stroking_animal,is-a
615,stair_actions,12,making_up,kinetics700,138,curling_eyelashes,is-a
616,kinetics700,165,doing_nails,stair_actions,13,manicuring,is-a
617,stair_actions,12,making_up,kinetics700,177,dyeing_eyebrows,is-a
618,stair_actions,12,making_up,kinetics700,204,filling_eyebrows,is-a
619,stair_actions,12,making_up,kinetics700,466,putting_on_eyeliner,is-a
620,stair_actions,12,making_up,kinetics700,467,putting_on_foundation,is-a
621,stair_actions,12,making_up,kinetics700,468,putting_on_lipstick,is-a
622,stair_actions,12,making_up,kinetics700,469,putting_on_mascara,is-a
623,stair_actions,79,fighting,kinetics700,11,arm_wrestling,is-a
624,stair_actions,79,fighting,kinetics700,602,sword_fighting,is-a
625,stair_actions,79,fighting,kinetics700,694,wrestling,is-a
626,kinetics700,131,crawling_baby,stair_actions,85,baby_crawling,equal
627,stair_actions,81,walking,kinetics700,266,jaywalking,is-a
628,kinetics700,497,running_on_treadmill,stair_actions,88,running_around,similar
629,stair_actions,81,walking,kinetics700,664,wading_through_mud,is-a
630,kinetics700,668,walking_on_stilts,stair_actions,80,walking_with_stick,similar
631,stair_actions,81,walking,kinetics700,668,walking_on_stilts,is-a
632,kinetics700,670,walking_through_snow,stair_actions,80,walking_with_stick,similar
633,stair_actions,81,walking,kinetics700,670,walking_through_snow,is-a
634,stair_actions,80,walking_with_stick,kinetics700,671,walking_with_crutches,is-a
635,stair_actions,81,walking,kinetics700,671,walking_with_crutches,is-a
636,kinetics700,69,busking,stair_actions,31,playing_guitar,is-a
637,kinetics700,69,busking,stair_actions,32,playing_piano,is-a
638,kinetics700,69,busking,stair_actions,33,blowing_flute,is-a
639,kinetics700,374,playing_accordion,stair_actions,31,playing_guitar,similar
640,kinetics700,374,playing_accordion,stair_actions,32,playing_piano,similar
641,kinetics700,377,playing_bagpipes,stair_actions,31,playing_guitar,similar
642,kinetics700,377,playing_bagpipes,stair_actions,32,playing_piano,similar
643,stair_actions,31,playing_guitar,kinetics700,379,playing_bass_guitar,is-a
644,kinetics700,379,playing_bass_guitar,stair_actions,32,playing_piano,similar
645,kinetics700,384,playing_cello,stair_actions,31,playing_guitar,similar
646,kinetics700,384,playing_cello,stair_actions,32,playing_piano,similar
647,kinetics700,387,playing_clarinet,stair_actions,31,playing_guitar,similar
648,kinetics700,387,playing_clarinet,stair_actions,32,playing_piano,similar
649,kinetics700,390,playing_cymbals,stair_actions,31,playing_guitar,similar
650,kinetics700,390,playing_cymbals,stair_actions,32,playing_piano,similar
651,kinetics700,392,playing_didgeridoo,stair_actions,31,playing_guitar,similar
652,kinetics700,392,playing_didgeridoo,stair_actions,32,playing_piano,similar
653,kinetics700,394,playing_drums,stair_actions,31,playing_guitar,similar
654,kinetics700,394,playing_drums,stair_actions,32,playing_piano,similar
655,kinetics700,396,playing_flute,stair_actions,31,playing_guitar,similar
656,kinetics700,396,playing_flute,stair_actions,32,playing_piano,similar
657,kinetics700,396,playing_flute,stair_actions,33,blowing_flute,equal
658,kinetics700,398,playing_guitar,stair_actions,31,playing_guitar,equal
659,kinetics700,398,playing_guitar,stair_actions,32,playing_piano,similar
660,kinetics700,400,playing_harmonica,stair_actions,31,playing_guitar,similar
661,kinetics700,400,playing_harmonica,stair_actions,32,playing_piano,similar
662,kinetics700,401,playing_harp,stair_actions,31,playing_guitar,similar
663,kinetics700,401,playing_harp,stair_actions,32,playing_piano,similar
664,kinetics700,403,playing_keyboard,stair_actions,31,playing_guitar,similar
665,kinetics700,403,playing_keyboard,stair_actions,32,playing_piano,similar
666,kinetics700,406,playing_lute,stair_actions,31,playing_guitar,similar
667,kinetics700,406,playing_lute,stair_actions,32,playing_piano,similar
668,kinetics700,408,playing_maracas,stair_actions,31,playing_guitar,similar
669,kinetics700,408,playing_maracas,stair_actions,32,playing_piano,similar
670,kinetics700,412,playing_nose_flute,stair_actions,31,playing_guitar,similar
671,kinetics700,412,playing_nose_flute,stair_actions,32,playing_piano,similar
672,kinetics700,412,playing_nose_flute,stair_actions,33,blowing_flute,similar
673,kinetics700,413,playing_oboe,stair_actions,31,playing_guitar,similar
674,kinetics700,413,playing_oboe,stair_actions,32,playing_piano,similar
675,kinetics700,414,playing_ocarina,stair_actions,31,playing_guitar,similar
676,kinetics700,414,playing_ocarina,stair_actions,32,playing_piano,similar
677,kinetics700,415,playing_organ,stair_actions,31,playing_guitar,similar
678,kinetics700,415,playing_organ,stair_actions,32,playing_piano,similar
679,kinetics700,417,playing_pan_pipes,stair_actions,31,playing_guitar,similar
680,kinetics700,417,playing_pan_pipes,stair_actions,32,playing_piano,similar
681,kinetics700,418,playing_piano,stair_actions,31,playing_guitar,similar
682,kinetics700,418,playing_piano,stair_actions,32,playing_piano,equal
683,kinetics700,419,playing_piccolo,stair_actions,31,playing_guitar,similar
684,kinetics700,419,playing_piccolo,stair_actions,32,playing_piano,similar
685,kinetics700,424,playing_recorder,stair_actions,31,playing_guitar,similar
686,kinetics700,424,playing_recorder,stair_actions,32,playing_piano,similar
687,kinetics700,428,playing_saxophone,stair_actions,31,playing_guitar,similar
688,kinetics700,428,playing_saxophone,stair_actions,32,playing_piano,similar
689,kinetics700,434,playing_trombone,stair_actions,31,playing_guitar,similar
690,kinetics700,434,playing_trombone,stair_actions,32,playing_piano,similar
691,kinetics700,435,playing_trumpet,stair_actions,31,playing_guitar,similar
692,kinetics700,435,playing_trumpet,stair_actions,32,playing_piano,similar
693,kinetics700,436,playing_ukulele,stair_actions,31,playing_guitar,similar
694,kinetics700,436,playing_ukulele,stair_actions,32,playing_piano,similar
695,kinetics700,437,playing_violin,stair_actions,31,playing_guitar,similar
696,kinetics700,437,playing_violin,stair_actions,32,playing_piano,similar
697,kinetics700,440,playing_xylophone,stair_actions,31,playing_guitar,similar
698,kinetics700,440,playing_xylophone,stair_actions,32,playing_piano,similar
699,stair_actions,31,playing_guitar,kinetics700,611,tapping_guitar,is-a
700,kinetics700,397,playing_gong,stair_actions,31,playing_guitar,similar
701,kinetics700,397,playing_gong,stair_actions,32,playing_piano,similar
702,stair_actions,55,writing,kinetics700,71,calligraphy,is-a
703,kinetics700,474,reading_book,stair_actions,52,reading_newspaper,similar
704,kinetics700,475,reading_newspaper,stair_actions,52,reading_newspaper,equal
705,kinetics700,695,writing,stair_actions,55,writing,equal
706,kinetics700,673,washing_feet,stair_actions,5,washing_hands,similar
